user_id,date,rmssd,sdnn,ln_rmssd,ln_rmssd_7d,mean_rr,mean_hr,nn_count,valid
00000000-0000-0000-0000-000000000003,2025-12-14,54.54316580308685,38.150088328437725,3.9989924212606778,3.9828,773.44,77.58,209,True
00000000-0000-0000-0000-000000000003,2025-12-15,53.78320373972734,39.652308397653336,3.98496122027742,3.986313,773.88,77.53,295,True
00000000-0000-0000-0000-000000000003,2025-12-16,52.65055481068034,38.69851477175442,3.9636767762391893,3.99031,767.0,78.23,293,True
00000000-0000-0000-0000-000000000003,2025-12-17,56.785416232207574,41.097849047606935,4.0392795362843,3.99998,758.37,79.12,239,True
00000000-0000-0000-0000-000000000003,2025-12-18,59.64697351020524,41.101504508547585,4.08844340979161,4.01127,772.6,77.66,227,True
00000000-0000-0000-0000-000000000003,2025-12-19,50.95106955612494,36.31636797202604,3.93086575171778,3.990218,786.5,76.29,221,True
00000000-0000-0000-0000-000000000003,2025-12-20,52.25354583246144,37.728506759393355,3.9561077513645717,3.994618,778.0,77.12,239,True
00000000-0000-0000-0000-000000000003,2025-12-21,52.48277865578334,40.56703871145209,3.9604850901812845,3.989117,791.4,75.81,252,True
00000000-0000-0000-0000-000000000003,2025-12-22,50.820369211468325,40.21966861739041,3.928297242947649,3.981022,772.14,77.71,273,True
00000000-0000-0000-0000-000000000003,2025-12-23,56.27211559169071,40.29820207907926,4.030199129889502,3.990525,791.95,75.76,208,True
00000000-0000-0000-0000-000000000003,2025-12-24,57.76121551780915,39.778156952534474,4.056317538646542,3.992959,762.04,78.74,250,True
00000000-0000-0000-0000-000000000003,2025-12-25,52.4047817017744,39.427708664734865,3.9589978410142734,3.974467,786.2,76.32,273,True
00000000-0000-0000-0000-000000000003,2025-12-26,54.93105759842909,37.07170945282852,4.006078900736068,3.985212,777.55,77.17,263,True
00000000-0000-0000-0000-000000000003,2025-12-27,55.63593994754042,38.570223593014624,4.018829394362973,3.994172,766.92,78.24,272,True
00000000-0000-0000-0000-000000000003,2025-12-28,61.231252872424136,40.52105381303439,4.114657727021895,4.016197,777.27,77.19,262,True
00000000-0000-0000-0000-000000000003,2025-12-29,55.02995773985836,39.50131449076,4.007877723124041,4.027565,790.67,75.89,204,True
00000000-0000-0000-0000-000000000004,2025-09-01,53.714664968757624,38.93308146986006,3.9836860548982282,,819.19,73.24,281,True
00000000-0000-0000-0000-000000000004,2025-09-02,57.59790871281081,39.637190203914244,4.053486259973472,,834.61,71.89,295,True
00000000-0000-0000-0000-000000000004,2025-09-03,57.86625028588291,40.92177438949697,4.0581343180117955,,821.72,73.02,246,True
00000000-0000-0000-0000-000000000004,2025-09-04,59.62102609554252,42.207095771852615,4.088008298694621,,840.2,71.41,200,True
00000000-0000-0000-0000-000000000004,2025-09-05,59.64634410737001,42.3475078049936,4.088432857602304,,825.68,72.67,228,True
00000000-0000-0000-0000-000000000004,2025-09-06,55.83464363700042,41.331337345939836,4.02239453044702,,834.47,71.9,220,True
00000000-0000-0000-0000-000000000004,2025-09-07,58.23448019062721,41.66654864578478,4.0644776224501635,4.051231,836.94,71.69,285,True
00000000-0000-0000-0000-000000000004,2025-09-08,57.309686492587964,41.70824237609534,4.048469658169831,4.060486,819.87,73.18,281,True
00000000-0000-0000-0000-000000000004,2025-09-09,62.539965053305615,43.280018689903585,4.1358057932400545,4.072246,843.07,71.17,232,True
00000000-0000-0000-0000-000000000004,2025-09-10,66.788945243519,45.42911345414396,4.201537576481076,4.092732,835.55,71.81,211,True
00000000-0000-0000-0000-000000000004,2025-09-11,58.195012091410476,42.213677811823,4.0637996481679615,4.089274,859.6,69.8,299,True
00000000-0000-0000-0000-000000000004,2025-09-12,61.51987372640834,41.53612751979169,4.119360272633649,4.093692,821.57,73.03,260,True
00000000-0000-0000-0000-000000000004,2025-09-13,57.120950996124314,41.154744088818475,4.045170966984546,4.096946,837.02,71.68,280,True
00000000-0000-0000-0000-000000000004,2025-09-14,56.56628036410208,41.39095143527493,4.03541305439322,4.092794,839.46,71.47,215,True
00000000-0000-0000-0000-000000000004,2025-09-15,57.24386109341955,42.41036175601281,4.047320406875556,4.09263,833.41,71.99,281,True
00000000-0000-0000-0000-000000000004,2025-09-16,54.41127045556593,40.610525795635894,3.996571309895625,4.072739,849.29,70.65,218,True
00000000-0000-0000-0000-000000000004,2025-09-17,58.9410113434483,40.641925913803824,4.076537136026407,4.054882,829.48,72.33,265,True
00000000-0000-0000-0000-000000000004,2025-09-18,60.19065086125924,42.736421845797665,4.097517038946292,4.059699,843.9,71.1,270,True
00000000-0000-0000-0000-000000000004,2025-09-19,59.450859925028944,40.99185015733472,4.085150087708864,4.054811,825.46,72.69,235,True
00000000-0000-0000-0000-000000000004,2025-09-20,62.4172702412352,42.78225368474546,4.13384200376901,4.067479,844.6,71.04,278,True
00000000-0000-0000-0000-000000000004,2025-09-21,59.06879531915257,41.85057767822304,4.07870278698815,4.073663,826.59,72.59,214,True
00000000-0000-0000-0000-000000000004,2025-09-22,55.595736939998865,40.65632095400043,4.018106524575928,4.06949,851.19,70.49,296,True
00000000-0000-0000-0000-000000000004,2025-09-23,61.01568544235738,43.95435119178935,4.111130969518201,4.085855,830.59,72.24,232,True
00000000-0000-0000-0000-000000000004,2025-09-24,61.56793303929561,41.08667337225606,4.120141167453246,4.092084,818.79,73.28,232,True
00000000-0000-0000-0000-000000000004,2025-09-25,57.55693013417791,40.03304015804407,4.052774547278235,4.085693,817.1,73.43,226,True
00000000-0000-0000-0000-000000000004,2025-09-26,61.05147401633767,41.208066488035,4.111717344676998,4.089488,825.8,72.66,249,True
00000000-0000-0000-0000-000000000004,2025-09-27,62.52889847715486,44.7339578070913,4.135628825514159,4.089743,846.86,70.85,298,True
00000000-0000-0000-0000-000000000004,2025-09-28,56.82883873128165,39.86090051371045,4.0400439210210966,4.08422,811.24,73.96,218,True
00000000-0000-0000-0000-000000000004,2025-09-29,58.65822916839611,42.35889523414225,4.071727875033563,4.091881,819.3,73.23,268,True
00000000-0000-0000-0000-000000000004,2025-09-30,58.68128759087619,42.13157207016386,4.072120895618848,4.086308,826.17,72.62,262,True
00000000-0000-0000-0000-000000000004,2025-10-01,53.51413250120952,40.06752976078412,3.9799457779192537,4.06628,838.5,71.56,297,True
00000000-0000-0000-0000-000000000004,2025-10-02,60.347259323341774,41.16193021272852,4.100115533477404,4.073043,823.61,72.85,294,True
00000000-0000-0000-0000-000000000004,2025-10-03,58.08696957919864,41.92610329905339,4.0619413629590095,4.065932,847.15,70.83,284,True
00000000-0000-0000-0000-000000000004,2025-10-04,61.27452254787885,43.474944046013874,4.115364137427537,4.063037,838.59,71.55,210,True
00000000-0000-0000-0000-000000000004,2025-10-05,56.88890884661126,40.192593681364144,4.041100398522565,4.063188,836.58,71.72,294,True
00000000-0000-0000-0000-000000000004,2025-10-06,57.15582549083471,40.282135308267115,4.0457813183939075,4.059481,844.91,71.01,239,True
00000000-0000-0000-0000-000000000004,2025-10-07,64.9580943212884,44.232083071963544,4.173742359236045,4.073999,833.55,71.98,238,True
00000000-0000-0000-0000-000000000004,2025-10-08,62.65010647289219,41.85896800111073,4.137565380828138,4.096516,830.97,72.2,217,True
00000000-0000-0000-0000-000000000004,2025-10-09,52.77996265133007,39.575303370043564,3.966131623445713,4.077375,821.1,73.07,206,True
00000000-0000-0000-0000-000000000004,2025-10-10,56.08644741473686,39.848952817471385,4.0268942042837805,4.072368,848.84,70.68,240,True
00000000-0000-0000-0000-000000000004,2025-10-11,59.397921271324364,41.65864659064256,4.084259230323995,4.067925,822.41,72.96,281,True
00000000-0000-0000-0000-000000000004,2025-10-12,64.16173706208109,44.706379827695216,4.161407037102009,4.085112,839.73,71.45,273,True
00000000-0000-0000-0000-000000000004,2025-10-13,56.24551476168538,41.75161129016519,4.029726300335283,4.082818,827.57,72.5,233,True
00000000-0000-0000-0000-000000000004,2025-10-14,58.25954322559071,40.384262488294056,4.064907911225763,4.06727,815.07,73.61,281,True
00000000-0000-0000-0000-000000000004,2025-10-15,63.11138324796518,44.01767865637398,4.144901153403253,4.068318,842.45,71.22,228,True
00000000-0000-0000-0000-000000000004,2025-10-16,54.66335052881808,39.875575012695215,4.001193476257926,4.073327,835.02,71.85,243,True
00000000-0000-0000-0000-000000000004,2025-10-17,60.87425971886996,42.2775040849397,4.108810420653165,4.085029,836.93,71.69,299,True
00000000-0000-0000-0000-000000000004,2025-10-18,60.47387341776704,41.62901685229965,4.102211427430748,4.087594,834.16,71.93,222,True
00000000-0000-0000-0000-000000000004,2025-10-19,53.220710244983565,37.32693642954907,3.974447610913022,4.060885,814.75,73.64,240,True
00000000-0000-0000-0000-000000000004,2025-10-20,60.188271544521015,43.359250828460276,4.097477508492107,4.070564,836.94,71.69,275,True
00000000-0000-0000-0000-000000000004,2025-10-21,55.902045362881104,40.056835713878144,4.023600969167537,4.064663,820.52,73.12,263,True
00000000-0000-0000-0000-000000000004,2025-10-22,58.30664681823241,42.71039233132739,4.065716097462061,4.053351,839.35,71.48,205,True
00000000-0000-0000-0000-000000000004,2025-10-23,60.59699773334608,43.46816939420981,4.104245349493981,4.068073,845.84,70.94,287,True
00000000-0000-0000-0000-000000000004,2025-10-24,62.00568161205074,42.29337404380751,4.127226019750548,4.070704,849.13,70.66,271,True
00000000-0000-0000-0000-000000000004,2025-10-25,61.25553918988841,42.40484257296413,4.1150542810890505,4.072538,814.01,73.71,207,True
00000000-0000-0000-0000-000000000004,2025-10-26,61.846871835087995,43.27488655411482,4.124661520923853,4.093997,836.49,71.73,264,True
00000000-0000-0000-0000-000000000004,2025-10-27,60.95427835802174,43.39639271952603,4.110124048017027,4.095804,826.31,72.61,230,True
00000000-0000-0000-0000-000000000004,2025-10-28,59.72545353865786,39.04009618078235,4.089758286965508,4.105255,826.03,72.64,204,True
00000000-0000-0000-0000-000000000004,2025-10-29,63.2398333380339,43.914375885692905,4.14693437694934,4.116858,839.51,71.47,266,True
00000000-0000-0000-0000-000000000004,2025-10-30,61.64632307287269,43.52474758962136,4.121413585866943,4.11931,816.92,73.45,290,True
00000000-0000-0000-0000-000000000004,2025-10-31,59.18888062870948,44.81867871730073,4.080733697030474,4.112669,841.24,71.32,292,True
00000000-0000-0000-0000-000000000004,2025-11-01,55.66670513438912,40.238987464920065,4.019382214785337,4.099001,818.6,73.3,275,True
00000000-0000-0000-0000-000000000004,2025-11-02,58.39170984334369,41.68719196716799,4.067173925020389,4.090789,808.54,74.21,266,True
00000000-0000-0000-0000-000000000004,2025-11-03,59.606495865538406,40.88445814714388,4.087764559164737,4.087594,805.59,74.48,251,True
00000000-0000-0000-0000-000000000004,2025-11-04,54.25891649286233,39.44974165447395,3.9937673382304912,4.073881,838.49,71.56,272,True
00000000-0000-0000-0000-000000000004,2025-11-05,55.236237772354926,39.32209730526342,4.011619219276649,4.054551,821.44,73.04,244,True
00000000-0000-0000-0000-000000000004,2025-11-06,62.326243315180314,42.56532204853968,4.132382578110449,4.056118,835.31,71.83,290,True
00000000-0000-0000-0000-000000000004,2025-11-07,59.66966873495575,41.87679350147761,4.088823829900611,4.057273,821.18,73.07,252,True
00000000-0000-0000-0000-000000000004,2025-11-08,63.40645187771788,43.29819659632818,4.149565620898286,4.075871,831.52,72.16,287,True
00000000-0000-0000-0000-000000000004,2025-11-09,57.20166133958789,39.98908896556428,4.046582942362361,4.072929,848.44,70.72,270,True
00000000-0000-0000-0000-000000000004,2025-11-10,64.78375844431444,45.494363572811295,4.171054930651008,4.084828,850.83,70.52,217,True
00000000-0000-0000-0000-000000000004,2025-11-11,64.32058797892002,43.152336840717574,4.163879766292236,4.10913,842.88,71.18,233,True
00000000-0000-0000-0000-000000000004,2025-11-12,50.9395927996203,36.86219605876488,3.9306404757938074,4.097561,831.52,72.16,216,True
00000000-0000-0000-0000-000000000004,2025-11-13,62.83003939519698,45.20219152078995,4.140433293427185,4.098712,850.52,70.54,249,True
00000000-0000-0000-0000-000000000004,2025-11-14,58.005062661442594,40.77224032198614,4.060530294003359,4.09467,832.49,72.07,206,True
00000000-0000-0000-0000-000000000004,2025-11-15,64.50067069597372,45.27693932136799,4.1666756221348535,4.097114,856.06,70.09,285,True
00000000-0000-0000-0000-000000000004,2025-11-16,59.05988741003949,40.8356915805149,4.078551969948221,4.101681,851.42,70.47,273,True
00000000-0000-0000-0000-000000000004,2025-11-17,58.11126176971956,39.68579090556033,4.062359479320899,4.086153,825.61,72.67,246,True
00000000-0000-0000-0000-000000000004,2025-11-18,64.72427330668087,44.23640863992968,4.1701362981768275,4.087047,843.77,71.11,207,True
00000000-0000-0000-0000-000000000004,2025-11-19,59.07337721395688,40.610972517266426,4.078780352766879,4.10821,831.67,72.14,274,True
00000000-0000-0000-0000-000000000004,2025-11-20,61.07858472117087,43.21136205402575,4.112161309177773,4.104171,820.68,73.11,287,True
00000000-0000-0000-0000-000000000004,2025-11-21,57.699611710302804,41.42419190120514,4.055250444033921,4.103416,833.92,71.95,291,True
00000000-0000-0000-0000-000000000004,2025-11-22,58.54665916057656,41.37566929880166,4.06982402881844,4.089581,819.62,73.2,280,True
00000000-0000-0000-0000-000000000004,2025-11-23,59.54088889242637,41.37093310046696,4.086663284808174,4.090739,806.98,74.35,249,True
00000000-0000-0000-0000-000000000004,2025-11-24,56.8398369616022,41.35168984639371,4.04023743485044,4.087579,831.0,72.2,297,True
00000000-0000-0000-0000-000000000004,2025-11-25,56.1227228894501,39.18057755590527,4.027540773113737,4.067208,836.24,71.75,291,True
00000000-0000-0000-0000-000000000004,2025-11-26,62.82882832700095,42.04885175688943,4.140414017936039,4.076013,824.08,72.81,246,True
00000000-0000-0000-0000-000000000004,2025-11-27,60.193212898753764,41.2280705021892,4.097559603413238,4.073927,836.63,71.72,202,True
00000000-0000-0000-0000-000000000004,2025-11-28,50.95735468928995,38.37350785883942,3.9309891003657356,4.056175,826.1,72.63,239,True
00000000-0000-0000-0000-000000000004,2025-11-29,56.30999724011955,39.117243639713905,4.030872090254264,4.050611,832.12,72.1,215,True
00000000-0000-0000-0000-000000000004,2025-11-30,54.61679129015482,39.1001692328843,4.000341368259063,4.038279,816.49,73.49,266,True
00000000-0000-0000-0000-000000000004,2025-12-01,64.94243912628139,42.92191054257146,4.173501325659549,4.057317,834.76,71.88,247,True
00000000-0000-0000-0000-000000000004,2025-12-02,58.66138091533462,42.909826810503056,4.071781604276901,4.063637,847.97,70.76,274,True
00000000-0000-0000-0000-000000000004,2025-12-03,57.18064216338391,41.818583505810196,4.046215417390458,4.05018,822.62,72.94,246,True
00000000-0000-0000-0000-000000000004,2025-12-04,54.42703989687819,38.58740448899885,3.99686108729793,4.035795,822.18,72.98,286,True
00000000-0000-0000-0000-000000000004,2025-12-05,62.32470876172196,43.606922734881735,4.132357956502145,4.064562,821.78,73.01,250,True
00000000-0000-0000-0000-000000000004,2025-12-06,62.43447138892415,43.79929582915448,4.134117548948807,4.079311,811.42,73.94,266,True
00000000-0000-0000-0000-000000000004,2025-12-07,56.59057013882326,41.05193596182729,4.035842366007786,4.084382,828.33,72.43,260,True
00000000-0000-0000-0000-000000000004,2025-12-08,63.18326348325607,43.12811754287023,4.146039447779343,4.080459,840.27,71.41,254,True
00000000-0000-0000-0000-000000000004,2025-12-09,60.684998974773706,42.74458744435933,4.105696533664095,4.085304,839.31,71.49,218,True
00000000-0000-0000-0000-000000000004,2025-12-10,53.891754760449,40.04696846908627,3.986977493308932,4.076842,828.69,72.4,300,True
00000000-0000-0000-0000-000000000004,2025-12-11,53.7666501219328,41.521010296379224,3.984653388749419,4.075098,831.09,72.19,232,True
00000000-0000-0000-0000-000000000004,2025-12-12,57.77981888927125,39.64641905560518,4.056639560544967,4.064281,827.58,72.5,255,True
00000000-0000-0000-0000-000000000004,2025-12-13,50.245528461687414,34.985433338420854,3.9169215571426443,4.033253,815.78,73.55,220,True
00000000-0000-0000-0000-000000000004,2025-12-14,60.788986113301384,43.037913678610245,4.107408623110298,4.043477,833.7,71.97,232,True
00000000-0000-0000-0000-000000000004,2025-12-15,60.73136452835817,43.09945507595242,4.106460278426342,4.037822,832.43,72.08,220,True
00000000-0000-0000-0000-000000000004,2025-12-16,60.36124525388338,40.68834733370207,4.100347264135541,4.037058,825.29,72.7,299,True
00000000-0000-0000-0000-000000000004,2025-12-17,58.984542189459944,41.61872621459177,4.07727541278975,4.049958,834.51,71.9,233,True
00000000-0000-0000-0000-000000000004,2025-12-18,64.35300352977862,44.38425403846234,4.164383607852331,4.075634,836.27,71.75,238,True
00000000-0000-0000-0000-000000000004,2025-12-19,58.66885055965645,40.43574469337482,4.071908931125882,4.077815,847.25,70.82,216,True
00000000-0000-0000-0000-000000000004,2025-12-20,59.55488211051179,41.796679684451796,4.0868982758247645,4.102097,851.08,70.5,231,True
00000000-0000-0000-0000-000000000004,2025-12-21,63.85636271050691,45.4112824299603,4.156636228422213,4.10913,829.47,72.34,212,True
00000000-0000-0000-0000-000000000004,2025-12-22,61.692328784237155,42.67833417434203,4.12215959229405,4.111373,857.35,69.98,255,True
00000000-0000-0000-0000-000000000004,2025-12-23,62.73912847993568,42.63308440633784,4.138985311686384,4.116892,840.27,71.41,231,True
00000000-0000-0000-0000-000000000004,2025-12-24,58.93412977109712,42.18307054880262,4.076420375659566,4.11677,826.01,72.64,254,True
00000000-0000-0000-0000-000000000004,2025-12-25,57.12546490035372,38.249677115107694,4.045249987480662,4.099751,840.63,71.38,257,True
00000000-0000-0000-0000-000000000004,2025-12-26,58.04808912605788,39.198494571063335,4.061271789876999,4.098232,841.42,71.31,292,True
00000000-0000-0000-0000-000000000004,2025-12-27,55.49143776477808,39.65165608130608,4.0162287343423495,4.088136,837.06,71.68,214,True
00000000-0000-0000-0000-000000000004,2025-12-28,58.83068008911121,43.6772573869233,4.074663489052809,4.076426,837.63,71.63,294,True
00000000-0000-0000-0000-000000000004,2025-12-29,63.07917628354855,44.02432032387937,4.144390703727215,4.079601,830.95,72.21,284,True
00000000-0000-0000-0000-000000000005,2025-09-01,56.929109380271456,40.17366573780428,4.041806798721025,,804.77,74.56,283,True
00000000-0000-0000-0000-000000000005,2025-09-02,53.645777103312895,39.10381935714639,3.9824027540181417,,811.69,73.92,285,True
00000000-0000-0000-0000-000000000005,2025-09-03,59.58080674590336,41.16815740215517,4.087333487742362,,797.19,75.26,211,True
00000000-0000-0000-0000-000000000005,2025-09-04,56.305535718242986,40.21303245696304,4.030792855680459,,821.85,73.01,288,True
00000000-0000-0000-0000-000000000005,2025-09-05,57.085723974308195,40.361554872436095,4.044554067439185,,799.4,75.06,246,True
00000000-0000-0000-0000-000000000005,2025-09-06,66.24858157601685,44.31461108792105,4.1934140544638,,821.49,73.04,277,True
00000000-0000-0000-0000-000000000005,2025-09-07,54.26714554142886,39.09296149208083,3.9939189893348996,4.05346,806.97,74.35,290,True
00000000-0000-0000-0000-000000000005,2025-09-08,59.31864037237912,43.4811234002529,4.082923596784185,4.059334,810.6,74.02,231,True
00000000-0000-0000-0000-000000000005,2025-09-09,64.52627953491456,45.70285359382451,4.167072575472607,4.085716,811.96,73.9,217,True
00000000-0000-0000-0000-000000000005,2025-09-10,59.21038676297165,40.239210092467516,4.081096978577269,4.084825,803.61,74.66,233,True
00000000-0000-0000-0000-000000000005,2025-09-11,58.92295686869809,42.509443191412316,4.0762307748005755,4.091316,810.58,74.02,211,True
00000000-0000-0000-0000-000000000005,2025-09-12,57.67278682295225,40.1623070067674,4.054785430076077,4.092777,799.83,75.02,207,True
00000000-0000-0000-0000-000000000005,2025-09-13,56.026923364160936,40.174308254262144,4.025832349560202,4.068837,808.87,74.18,215,True
00000000-0000-0000-0000-000000000005,2025-09-14,57.34445319866325,40.12103371674616,4.049076120478728,4.076717,804.64,74.57,250,True
00000000-0000-0000-0000-000000000005,2025-09-15,56.041388137080496,41.60117371367816,4.026090491630983,4.068598,824.8,72.74,217,True
00000000-0000-0000-0000-000000000005,2025-09-16,60.493095284045374,40.09367387221827,4.1025292309873125,4.059377,811.3,73.96,291,True
00000000-0000-0000-0000-000000000005,2025-09-17,61.14735240671108,42.1930479662616,4.11328656449448,4.063976,809.03,74.16,294,True
00000000-0000-0000-0000-000000000005,2025-09-18,61.06813844213751,45.049397322240296,4.111990264408199,4.069084,810.91,73.99,300,True
00000000-0000-0000-0000-000000000005,2025-09-19,55.61796812728393,37.56027088203726,4.01850631680599,4.063902,793.32,75.63,234,True
00000000-0000-0000-0000-000000000005,2025-09-20,57.38964478537768,42.30475939109583,4.049863882614754,4.067335,806.37,74.41,208,True
00000000-0000-0000-0000-000000000005,2025-09-21,60.042941722919686,42.1344827473034,4.095060001616288,4.073904,813.91,73.72,212,True
00000000-0000-0000-0000-000000000005,2025-09-22,60.82093116159219,41.20274926029672,4.107933992253562,4.085596,792.7,75.69,252,True
00000000-0000-0000-0000-000000000005,2025-09-23,59.621450226384376,41.53750014694028,4.088015412448963,4.083522,803.9,74.64,247,True
00000000-0000-0000-0000-000000000005,2025-09-24,53.97719098362536,42.30254592411893,3.988561568140709,4.065704,817.55,73.39,209,True
00000000-0000-0000-0000-000000000005,2025-09-25,56.689609396952456,42.13306348284065,4.037590938154643,4.055076,812.49,73.85,260,True
00000000-0000-0000-0000-000000000005,2025-09-26,55.47796144391223,40.44060997246117,4.01598585079016,4.054716,802.48,74.77,242,True
00000000-0000-0000-0000-000000000005,2025-09-27,59.97468230679562,40.36985164554135,4.093922511617866,4.06101,815.98,73.53,296,True
00000000-0000-0000-0000-000000000005,2025-09-28,60.67043240711759,42.11547243826597,4.105456469127054,4.062495,795.37,75.44,200,True
00000000-0000-0000-0000-000000000005,2025-09-29,52.77222186679082,37.34716802944231,3.9659849512647734,4.042217,779.81,76.94,246,True
00000000-0000-0000-0000-000000000005,2025-09-30,53.36239245293682,38.88355152259409,3.9771062366767898,4.026373,793.2,75.64,258,True
00000000-0000-0000-0000-000000000005,2025-10-01,54.03137570420123,38.324595412953975,3.9895649093900767,4.026516,793.01,75.66,208,True
00000000-0000-0000-0000-000000000005,2025-10-02,58.823729137698486,40.133088681629275,4.0745453302610315,4.031795,808.58,74.2,218,True
00000000-0000-0000-0000-000000000005,2025-10-03,57.36453853895142,39.80265055182455,4.049426316922602,4.036572,795.05,75.47,226,True
00000000-0000-0000-0000-000000000005,2025-10-04,59.098460833420575,40.67545227173453,4.079204880645177,4.03447,797.83,75.2,279,True
00000000-0000-0000-0000-000000000005,2025-10-05,56.58310119231074,41.80586703899431,4.035710375122705,4.024506,810.24,74.05,273,True
00000000-0000-0000-0000-000000000005,2025-10-06,57.18034140863105,41.1188282478539,4.046210157646383,4.035967,804.76,74.56,241,True
00000000-0000-0000-0000-000000000005,2025-10-07,57.68414299426922,40.38212300753745,4.054982317621049,4.047092,827.1,72.54,200,True
00000000-0000-0000-0000-000000000005,2025-10-08,56.84441464602934,41.37358929884483,4.040317968158527,4.054342,823.68,72.84,279,True
00000000-0000-0000-0000-000000000005,2025-10-09,58.24452918916264,40.69741236213591,4.064650168535744,4.052929,798.59,75.13,253,True
00000000-0000-0000-0000-000000000005,2025-10-10,57.89926030067166,41.83806343430894,4.058704609033986,4.054254,808.32,74.23,248,True
00000000-0000-0000-0000-000000000005,2025-10-11,61.026132882709916,42.16868939031555,4.111302180346119,4.05884,817.36,73.41,217,True
00000000-0000-0000-0000-000000000005,2025-10-12,61.1964663800395,41.86460298379594,4.1140894489630835,4.070037,797.68,75.22,250,True
00000000-0000-0000-0000-000000000005,2025-10-13,57.09769351487963,41.00190803302566,4.044763722061169,4.06983,816.36,73.5,213,True
00000000-0000-0000-0000-000000000005,2025-10-14,57.40983664392364,40.103532567075504,4.050215658746541,4.069149,806.0,74.44,257,True
00000000-0000-0000-0000-000000000005,2025-10-15,62.73331267866356,43.59488225061892,4.138892609237582,4.083231,825.14,72.71,239,True
00000000-0000-0000-0000-000000000005,2025-10-16,55.112220507464734,37.334659816350744,4.00937147936187,4.075334,794.24,75.54,253,True
00000000-0000-0000-0000-000000000005,2025-10-17,56.83479569902456,38.491480301392464,4.040148738499057,4.072683,789.2,76.03,259,True
00000000-0000-0000-0000-000000000005,2025-10-18,53.03155465593594,35.61667374589973,3.970887107255918,4.052624,785.11,76.42,233,True
00000000-0000-0000-0000-000000000005,2025-10-19,57.46501296086972,41.14168274747815,4.051176292364414,4.043637,789.03,76.04,271,True
00000000-0000-0000-0000-000000000005,2025-10-20,55.65457175000392,38.78003746535931,4.019164226189215,4.039979,813.79,73.73,233,True
00000000-0000-0000-0000-000000000005,2025-10-21,59.447687128035845,42.74779993651879,4.085096717889425,4.044962,823.7,72.84,293,True
00000000-0000-0000-0000-000000000005,2025-10-22,61.18924903713673,40.876335998468726,4.113971504758785,4.041402,815.99,73.53,277,True
00000000-0000-0000-0000-000000000005,2025-10-23,60.069630356430544,41.06680927140922,4.095504395296118,4.053707,822.8,72.92,296,True
00000000-0000-0000-0000-000000000005,2025-10-24,60.235086534270025,41.22043858471915,4.098255015328891,4.062008,819.02,73.26,246,True
00000000-0000-0000-0000-000000000005,2025-10-25,68.46640020439186,46.4262805921146,4.2263431169647125,4.098502,808.03,74.25,216,True
00000000-0000-0000-0000-000000000005,2025-10-26,56.44555814622406,37.87278437922034,4.03327660098465,4.095945,791.95,75.76,281,True
00000000-0000-0000-0000-000000000005,2025-10-27,54.33020803526767,38.427141698778954,3.995080389660972,4.092504,820.69,73.11,263,True
00000000-0000-0000-0000-000000000005,2025-10-28,56.81379955631262,41.509510510146264,4.03977924615463,4.08603,824.41,72.78,265,True
00000000-0000-0000-0000-000000000005,2025-10-29,58.218626955933566,40.484762647734584,4.0642053543213,4.078921,806.47,74.4,280,True
00000000-0000-0000-0000-000000000005,2025-10-30,60.43287126594012,40.27887670325337,4.1015331831606545,4.079782,813.38,73.77,297,True
00000000-0000-0000-0000-000000000005,2025-10-31,58.7288972776357,41.52787228067547,4.072931893223908,4.076164,800.04,75.0,300,True
00000000-0000-0000-0000-000000000005,2025-11-01,57.30221375237967,40.72657594820669,4.048339257396387,4.050735,805.96,74.44,272,True
00000000-0000-0000-0000-000000000005,2025-11-02,61.067958528360094,39.8852454553665,4.111987318288552,4.06198,822.69,72.93,278,True
00000000-0000-0000-0000-000000000005,2025-11-03,57.86720488763232,40.3126687188166,4.05815081456844,4.07099,818.04,73.35,226,True
00000000-0000-0000-0000-000000000005,2025-11-04,56.95556937830377,40.962203292068175,4.042271479287312,4.071346,807.35,74.32,254,True
00000000-0000-0000-0000-000000000005,2025-11-05,56.277278805099165,40.51633126136604,4.030290880066209,4.066501,808.71,74.19,211,True
00000000-0000-0000-0000-000000000005,2025-11-06,59.63641067273273,42.227374911760535,4.088266304865011,4.064605,818.84,73.27,201,True
00000000-0000-0000-0000-000000000005,2025-11-07,56.99311754555073,40.63426554056662,4.042930515729409,4.06032,816.98,73.44,288,True
00000000-0000-0000-0000-000000000005,2025-11-08,54.231684200533344,37.95979218319389,3.9932653169912893,4.052452,806.83,74.37,237,True
00000000-0000-0000-0000-000000000005,2025-11-09,57.7169764676617,40.48744894805364,4.055551349783502,4.04439,802.26,74.79,213,True
00000000-0000-0000-0000-000000000005,2025-11-10,57.77476261068827,41.11609986971015,4.056552047293297,4.044161,824.83,72.74,257,True
00000000-0000-0000-0000-000000000005,2025-11-11,58.76502079640745,43.1709339370033,4.073546793475803,4.048629,827.45,72.51,244,True
00000000-0000-0000-0000-000000000005,2025-11-12,50.578934377274244,36.698004296227516,3.9235351729549226,4.033378,787.76,76.17,225,True
00000000-0000-0000-0000-000000000005,2025-11-13,53.56854163085723,40.42582719817588,3.9809619859056715,4.018049,828.53,72.42,273,True
00000000-0000-0000-0000-000000000005,2025-11-14,61.42559805727313,43.31290391033677,4.117826654741988,4.028748,836.89,71.69,285,True
